State,postal_code,Utility Name,Year,Month,Total Connections,Total Disconnections,number_of_reconnections,month_num,year_month,Disconnection Rate,reconnection_rate,cbd_flag,service_type,direct_parent,ultimate_parent,quarter,total_disconnects
Maine,ME,Van Buren Light & Power,2021,December,,,,12,2021.91666666667,,,1,Electric,"",Van Buren Light & Power,4,NoData
Maine,ME,Van Buren Light & Power,2022,January,,,,1,2022,,,1,Electric,"",Van Buren Light & Power,1,No data
Maine,ME,Van Buren Light & Power,2022,February,,,,2,2022.08333333333,,,1,Electric,"",Van Buren Light & Power,1,No data
Maine,ME,Van Buren Light & Power,2022,March,,,,3,2022.16666666667,,,1,Electric,"",Van Buren Light & Power,1,No data
Maine,ME,Van Buren Light & Power,2022,April,,,,4,2022.25,,,1,Electric,"",Van Buren Light & Power,2,No data
Maine,ME,Van Buren Light & Power,2022,May,,,,5,2022.33333333333,,,1,Electric,"",Van Buren Light & Power,2,No data
Maine,ME,Van Buren Light & Power,2022,June,,,,6,2022.41666666667,,,1,Electric,"",Van Buren Light & Power,2,No data
Maine,ME,Van Buren Light & Power,2022,July,,,,7,2022.5,,,1,Electric,"",Van Buren Light & Power,3,No data
Maine,ME,Van Buren Light & Power,2022,August,,,,8,2022.58333333333,,,1,Electric,"",Van Buren Light & Power,3,No data
Maine,ME,Van Buren Light & Power,2022,September,,,,9,2022.66666666667,,,1,Electric,"",Van Buren Light & Power,3,No data
Maine,ME,Van Buren Light & Power,2022,October,,,,10,2022.75,,,1,Electric,"",Van Buren Light & Power,4,No data
Maine,ME,Versant Power,1999,January,28763,3,0,1,1999,0.000104300664047561,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,February,28763,3,0,2,1999.08333333333,0.000104300664047561,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,March,28763,7,1,3,1999.16666666667,0.000243368216110976,3.47668880158537e-05,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,April,28763,36,18,4,1999.25,0.00125160796857073,0.000625803984285367,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,May,28763,158,122,5,1999.33333333333,0.00549316830650488,0.00424156033793415,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,June,28763,150,109,6,1999.41666666667,0.00521503320237806,0.00378959079372805,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,July,28763,120,96,7,1999.5,0.00417202656190244,0.00333762124952196,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,August,28763,159,122,8,1999.58333333333,0.00552793519452074,0.00424156033793415,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,September,28763,131,110,9,1999.66666666667,0.00455446233007684,0.00382435768174391,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,October,28763,125,97,10,1999.75,0.00434586100198171,0.00337238813753781,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,November,28763,76,74,11,1999.83333333333,0.00264228348920488,0.00257274971317317,0,Electric/Gas,,,,
Maine,ME,Versant Power,1999,December,28763,2,0,12,1999.91666666667,6.95337760317074e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,January,29154,5,0,1,2000,0.000171503052754339,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,February,29154,0,0,2,2000.08333333333,0,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,March,29154,4,23,3,2000.16666666667,0.000137202442203471,0.00078891404266996,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,April,29154,34,147,4,2000.25,0.00116622075872951,0.00504218975097757,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,May,29154,218,138,5,2000.33333333333,0.00747753310008918,0.00473348425601976,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,June,29154,164,88,6,2000.41666666667,0.00562530013034232,0.00301845372847637,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,July,29154,107,98,7,2000.5,0.00367016532894286,0.00336145983398505,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,August,29154,135,75,8,2000.58333333333,0.00463058242436715,0.00257254579131509,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,September,29154,95,97,9,2000.66666666667,0.00325855800233244,0.00332715922343418,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,October,29154,113,53,10,2000.75,0.00387596899224806,0.00181793235919599,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,November,29154,61,0,11,2000.83333333333,0.00209233724360294,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2000,December,29154,0,0,12,2000.91666666667,0,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,January,29463,3,0,1,2001,0.000101822624987272,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,February,29463,2,0,2,2001.08333333333,6.78817499915148e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,March,29463,4,0,3,2001.16666666667,0.00013576349998303,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,April,29463,75,51,4,2001.25,0.0025455656246818,0.00173098462478363,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,May,29463,199,167,5,2001.33333333333,0.00675423412415572,0.00566812612429148,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,June,29463,133,99,6,2001.41666666667,0.00451413637443573,0.00336014662457998,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,July,29463,115,87,7,2001.5,0.0039032006245121,0.00295285612463089,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,August,29463,119,92,8,2001.58333333333,0.00403896412449513,0.00312256049960968,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,September,29463,114,93,9,2001.66666666667,0.00386925974951634,0.00315650137460544,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,October,29463,139,118,10,2001.75,0.00471778162441028,0.00400502324949937,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,November,29463,110,98,11,2001.83333333333,0.00373349624953331,0.00332620574958422,0,Electric/Gas,,,,
Maine,ME,Versant Power,2001,December,29463,3,0,12,2001.91666666667,0.000101822624987272,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,January,29635,3,0,1,2002,0.000101231651763118,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,February,29635,4,0,2,2002.08333333333,0.000134975535684157,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,March,29635,0,0,3,2002.16666666667,0,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,April,29635,47,33,4,2002.25,0.00158596254428885,0.0011135481693943,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,May,29635,174,131,5,2002.33333333333,0.00587143580226084,0.00442044879365615,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,June,29635,117,90,6,2002.41666666667,0.0039480344187616,0.00303694955289354,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,July,29635,131,101,7,2002.5,0.00442044879365615,0.00340813227602497,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,August,29635,96,74,8,2002.58333333333,0.00323941285641977,0.00249704741015691,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,September,29635,124,103,9,2002.66666666667,0.00418424160620888,0.00347562004386705,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,October,29635,85,68,10,2002.75,0.00286823013328834,0.00229458410663067,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,November,29635,100,83,11,2002.83333333333,0.00337438839210393,0.00280074236544626,0,Electric/Gas,,,,
Maine,ME,Versant Power,2002,December,29635,1,0,12,2002.91666666667,3.37438839210393e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,January,29470,10,0,1,2003,0.000339328130302002,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,February,29470,3,0,2,2003.08333333333,0.000101798439090601,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,March,29470,5,0,3,2003.16666666667,0.000169664065151001,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,April,29470,27,16,4,2003.25,0.000916185951815405,0.000542925008483203,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,May,29470,103,80,5,2003.33333333333,0.00349507974211062,0.00271462504241602,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,June,29470,136,101,6,2003.41666666667,0.00461486257210723,0.00342721411605022,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,July,29470,155,113,7,2003.5,0.00525958601968103,0.00383440787241262,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,August,29470,134,107,8,2003.58333333333,0.00454699694604683,0.00363081099423142,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,September,29470,138,123,9,2003.66666666667,0.00468272819816763,0.00417373600271463,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,October,29470,138,114,10,2003.75,0.00468272819816763,0.00386834068544282,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,November,29470,92,81,11,2003.83333333333,0.00312181879877842,0.00274855785544622,0,Electric/Gas,,,,
Maine,ME,Versant Power,2003,December,29470,2,0,12,2003.91666666667,6.78656260604004e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,January,29730,2,0,1,2004,6.7272115708039e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,February,29730,4,0,2,2004.08333333333,0.000134544231416078,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,March,29730,1,0,3,2004.16666666667,3.36360578540195e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,April,29730,46,33,4,2004.25,0.0015472586612849,0.00110998990918264,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,May,29730,160,127,5,2004.33333333333,0.00538176925664312,0.00427177934746048,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,June,29730,217,166,6,2004.41666666667,0.00729902455432223,0.00558358560376724,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,July,29730,149,123,7,2004.5,0.00501177262024891,0.0041372351160444,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,August,29730,178,150,8,2004.58333333333,0.00598721829801547,0.00504540867810293,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,September,29730,205,170,9,2004.66666666667,0.006895391860074,0.00571812983518332,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,October,29730,158,141,10,2004.75,0.00531449714093508,0.00474268415741675,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,November,29730,97,84,11,2004.83333333333,0.00326269761183989,0.00282542885973764,0,Electric/Gas,,,,
Maine,ME,Versant Power,2004,December,29730,0,0,12,2004.91666666667,0,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,January,29942,1,0,1,2005,3.3397902611716e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,February,29942,4,1,2,2005.08333333333,0.000133591610446864,3.3397902611716e-05,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,March,29942,1,0,3,2005.16666666667,3.3397902611716e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,April,29942,58,42,4,2005.25,0.00193707835147953,0.00140271190969207,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,May,29942,164,120,5,2005.33333333333,0.00547725602832142,0.00400774831340592,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,June,29942,234,175,6,2005.41666666667,0.00781510921114154,0.0058446329570503,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,July,29942,188,150,7,2005.5,0.00627880569100261,0.0050096853917574,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,August,29942,200,169,8,2005.58333333333,0.0066795805223432,0.00564424554138,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,September,29942,194,169,9,2005.66666666667,0.0064791931066729,0.00564424554138,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,October,29942,191,169,10,2005.75,0.00637899939883775,0.00564424554138,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,November,29942,114,96,11,2005.83333333333,0.00380736089773562,0.00320619865072473,0,Electric/Gas,,,,
Maine,ME,Versant Power,2005,December,29942,2,0,12,2005.91666666667,6.6795805223432e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,January,30102,2,0,1,2006,6.64407680552787e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,February,30102,1,0,2,2006.08333333333,3.32203840276394e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,March,30102,4,0,3,2006.16666666667,0.000132881536110557,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,April,30102,45,25,4,2006.25,0.00149491728124377,0.000830509600690984,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,May,30102,178,132,5,2006.33333333333,0.00591322835691981,0.0043850906916484,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,June,30102,190,153,6,2006.41666666667,0.00631187296525148,0.00508271875622882,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,July,30102,162,123,7,2006.5,0.00538170221247758,0.00408610723539964,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,August,30102,194,153,8,2006.58333333333,0.00644475450136204,0.00508271875622882,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,September,30102,159,136,9,2006.66666666667,0.00528204106039466,0.00451797222775895,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,October,30102,202,175,10,2006.75,0.00671051757358315,0.00581356720483689,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,November,30102,111,105,11,2006.83333333333,0.00368746262706797,0.00348814032290213,0,Electric/Gas,,,,
Maine,ME,Versant Power,2006,December,30102,1,0,12,2006.91666666667,3.32203840276394e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,January,30248,6,0,1,2007,0.000198360222163449,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,February,30248,1,0,2,2007.08333333333,3.30600370272415e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,March,30248,1,0,3,2007.16666666667,3.30600370272415e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,April,30248,95,70,4,2007.25,0.00314070351758794,0.0023142025919069,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,May,30248,286,216,5,2007.33333333333,0.00945517058979106,0.00714096799788416,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,June,30248,195,166,6,2007.41666666667,0.00644670722031209,0.00548796614652208,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,July,30248,209,172,7,2007.5,0.00690954773869347,0.00568632636868553,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,August,30248,218,185,8,2007.58333333333,0.00720708807193864,0.00611610685003967,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,September,30248,143,124,9,2007.66666666667,0.00472758529489553,0.00409944459137794,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,October,30248,229,196,10,2007.75,0.0075707484792383,0.00647976725733933,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,November,30248,108,104,11,2007.83333333333,0.00357048399894208,0.00343824385083311,0,Electric/Gas,,,,
Maine,ME,Versant Power,2007,December,30248,1,1,12,2007.91666666667,3.30600370272415e-05,3.30600370272415e-05,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,January,30269,0,0,1,2008,0,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,February,30269,4,0,2,2008.08333333333,0.000132148402656183,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,March,30269,7,1,3,2008.16666666667,0.00023125970464832,3.30371006640457e-05,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,April,30269,77,48,4,2008.25,0.00254385675113152,0.00158578083187419,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,May,30269,194,135,5,2008.33333333333,0.00640919752882487,0.00446000858964617,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,June,30269,147,107,6,2008.41666666667,0.00485645379761472,0.00353496977105289,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,July,30269,223,181,7,2008.5,0.0073672734480822,0.00597971522019228,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,August,30269,172,143,8,2008.58333333333,0.00568238131421586,0.00472430539495854,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,September,30269,197,163,9,2008.66666666667,0.00650830883081701,0.00538504740823945,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,October,30269,211,167,10,2008.75,0.00697082824011365,0.00551719581089564,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,November,30269,109,100,11,2008.83333333333,0.00360104397238098,0.00330371006640457,0,Electric/Gas,,,,
Maine,ME,Versant Power,2008,December,30269,2,0,12,2008.91666666667,6.60742013280915e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,January,30210,2,0,1,2009,6.6203243958954e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,February,30210,1,0,2,2009.08333333333,3.3101621979477e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,March,30210,2,0,3,2009.16666666667,6.6203243958954e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,April,30210,42,26,4,2009.25,0.00139026812313803,0.000860642171466402,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,May,30210,215,157,5,2009.33333333333,0.00711684872558755,0.00519695465077789,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,June,30210,262,205,6,2009.41666666667,0.00867262495862297,0.00678583250579278,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,July,30210,246,193,7,2009.5,0.00814299900695134,0.00638861304203906,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,August,30210,197,163,8,2009.58333333333,0.00652101952995697,0.00539556438265475,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,September,30210,162,134,9,2009.66666666667,0.00536246276067527,0.00443561734524992,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,October,30210,189,163,10,2009.75,0.00625620655412115,0.00539556438265475,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,November,30210,96,87,11,2009.83333333333,0.00317775571002979,0.0028798411122145,0,Electric/Gas,,,,
Maine,ME,Versant Power,2009,December,30210,5,1,12,2009.91666666667,0.000165508109897385,3.3101621979477e-05,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,January,30240,3,0,1,2010,9.92063492063492e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,February,30240,5,1,2,2010.08333333333,0.000165343915343915,3.30687830687831e-05,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,March,30240,6,0,3,2010.16666666667,0.000198412698412698,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,April,30240,54,29,4,2010.25,0.00178571428571429,0.000958994708994709,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,May,30240,196,135,5,2010.33333333333,0.00648148148148148,0.00446428571428571,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,June,30240,248,191,6,2010.41666666667,0.0082010582010582,0.00631613756613757,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,July,30240,161,129,7,2010.5,0.00532407407407407,0.00426587301587302,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,August,30240,157,116,8,2010.58333333333,0.00519179894179894,0.00383597883597884,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,September,30240,124,104,9,2010.66666666667,0.0041005291005291,0.00343915343915344,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,October,30240,76,67,10,2010.75,0.00251322751322751,0.00221560846560847,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,November,30240,74,68,11,2010.83333333333,0.00244708994708995,0.00224867724867725,0,Electric/Gas,,,,
Maine,ME,Versant Power,2010,December,30240,3,0,12,2010.91666666667,9.92063492063492e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2011,January,30274,8,0,1,2011,0.000264253154522032,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2011,February,30274,1,0,2,2011.08333333333,3.3031644315254e-05,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2011,March,30274,6,0,3,2011.16666666667,0.000198189865891524,0,0,Electric/Gas,,,,
Maine,ME,Versant Power,2011,April,30274,48,25,4,2011.25,0.00158551892713219,0.00082579110788135,0,Electric/Gas,,,,
Maine,ME,Versant Power,2011,May,30274,183,125,5,2011.33333333333,0.00604479090969149,0.00412895553940675,0,Electric/Gas,,,,
Maine,ME,Versant Power,2011,June,30274,205,156,6,2011.41666666667,0.00677148708462707,0.00515293651317963,0,Electric/Gas,,,,
