"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate","cbd"
"7774","Maryland","Potomac Edison",2020,"November",1e+05,0,0,1
"7775","Maryland","UGI Central Penn Gas",2020,"November",1e+05,0,0,1
"7776","Maryland","Washington Gas Light Company",2020,"November",1e+05,116,0.00116,1
"7777","Maryland","Columbia Gas Of Maryland",2020,"November",1e+05,0,0,1
"7778","Massachusetts","Nstar Electric Company - Eastern MA",2020,"November",1e+05,0,0,1
"7779","Massachusetts","Nstar Electric Company - Western MA",2020,"November",1e+05,0,0,1
"7780","Massachusetts","Nstar Gas Company",2020,"November",1e+05,0,0,1
"7781","Massachusetts","Eversource Gas of Massachusetts",2020,"November",1e+05,0,0,1
"7782","Massachusetts","New England Natural Gas Company",2020,"November",1e+05,0,0,1
"7783","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"November",1e+05,0,0,1
"7784","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"November",1e+05,0,0,1
"7785","Massachusetts","Massachusetts Electric Company",2020,"November",1e+05,0,0,1
"7786","Massachusetts","Boston Gas Company",2020,"November",1e+05,0,0,1
"7787","Massachusetts","Nantucket Electric Company",2020,"November",1e+05,0,0,1
"7788","Massachusetts","Colonial Gas Co",2020,"November",1e+05,0,0,1
"7789","Massachusetts","Berkshire Gas Company",2020,"November",1e+05,0,0,1
"7790","Michigan","Semco Energy Gas Co",2020,"November",1e+05,485,0.00485,1
"7791","Michigan","Consumers Energy",2020,"November",1e+05,1681,0.01681,1
"7792","Michigan","Consumers Energy",2020,"November",1e+05,45,0.00045,1
"7793","Michigan","DTE Energy",2020,"November",1e+05,1298,0.01298,1
"7794","Michigan","DTE Energy",2020,"November",1e+05,1535,0.01535,1
"7795","Minnesota","Northern States Power Company",2020,"November",1e+05,0,0,1
"7796","Minnesota","Minnesota Energy Resources",2020,"November",1e+05,0,0,1
"7797","Minnesota","Otter Tail Power Company",2020,"November",1e+05,0,0,1
"7798","Minnesota","Minnesota Power",2020,"November",1e+05,0,0,1
"7799","Minnesota","Dakota Electric Association",2020,"November",1e+05,0,0,1
"7800","Minnesota","CenterPoint Energy",2020,"November",1e+05,0,0,1
"7801","Missouri","Ameren Missouri",2020,"November",1e+05,5204,0.05204,1
"7802","Missouri","Ameren Missouri",2020,"November",1e+05,17,0.00017,1
"7803","Missouri","Empire",2020,"November",1e+05,249,0.00249,1
"7804","Missouri","Empire",2020,"November",1e+05,35,0.00035,1
"7805","Missouri","Evergy Metro",2020,"November",1e+05,730,0.0073,1
"7806","Missouri","Evergy West",2020,"November",1e+05,376,0.00376,1
"7807","Missouri","Spire",2020,"November",1e+05,1462,0.01462,1
"7808","Missouri","Summit",2020,"November",1e+05,24,0.00024,1
"7809","Missouri","Liberty",2020,"November",1e+05,137,0.00137,1
"7810","New Hampshire","Northern Utilities",2020,"November",1e+05,0,0,1
"7811","New Hampshire","Granite State Electric",2020,"November",1e+05,40,4e-04,1
"7812","New Hampshire","Eversource New Hampshire",2020,"November",1e+05,103,0.00103,1
"7813","New Hampshire","Unitil Energy Systems",2020,"November",1e+05,0,0,1
"7814","New Hampshire","EnergyNorth Natural Gas",2020,"November",1e+05,86,0.00086,1
"7815","New York","The Brooklyn Union Gas Company",2020,"November",1e+05,0,0,1
"7816","New York","National Fuel Gas Distribution Corporation",2020,"November",1e+05,0,0,1
"7817","New York","Orange and Rockland Utilities",2020,"November",1e+05,0,0,1
"7818","New York","Niagara Mohawk Power Corp",2020,"November",1e+05,0,0,1
"7819","New York","KeySpan Energy Delivery Long Island (KEDLI)",2020,"November",1e+05,0,0,1
"7820","New York","KeySpan Energy Delivery New York (KEDNY)",2020,"November",1e+05,0,0,1
"7821","New York","Consolidated Edison Company of New York",2020,"November",1e+05,0,0,1
"7822","New York","Rochester Gas and Electric Corporation",2020,"November",1e+05,0,0,1
"7823","New York","New York State Electric & Gas Corporation",2020,"November",1e+05,0,0,1
"7824","New York","Central Hudson Gas & Electric Corporation",2020,"November",1e+05,0,0,1
"7825","North Carolina","Duke Energy Progress, LLC",2020,"November",1e+05,12776,0.12776,1
"7826","North Carolina","Duke Energy Carolinas, LLC",2020,"November",1e+05,4185,0.04185,1
"7827","North Carolina","Dominion Energy North Carolina",2020,"November",1e+05,5,5e-05,1
"7828","North Carolina","Piedmont Natural Gas Company, Inc",2020,"November",1e+05,602,0.00602,1
"7829","North Carolina","Toccoa Natural Gas",2020,"November",1e+05,0,0,1
"7830","North Carolina","Frontier Natural Gas",2020,"November",1e+05,0,0,1
"7831","North Carolina","New River Light & Power Company",2020,"November",1e+05,0,0,1
"7832","North Dakota","Montana-Dakota Utilities Company",2020,"November",1e+05,174,0.00174,1
"7833","North Dakota","Northern States Power Company",2020,"November",1e+05,8,8e-05,1
"7834","North Dakota","Otter Tail Power Company",2020,"November",1e+05,140,0.0014,1
"7835","North Dakota","Great Plains Natural Gas Co.",2020,"November",1e+05,0,0,1
"7836","Oregon","Pacific Power",2020,"November",1e+05,0,0,1
"7837","Oregon","Portland General Electric Company",2020,"November",1e+05,0,0,1
"7838","Oregon","Idaho Power Company",2020,"November",1e+05,0,0,1
"7839","Oregon","Casade Natural Gas Corporation",2020,"November",1e+05,0,0,1
"7840","Oregon","Avista Corporation",2020,"November",1e+05,0,0,1
"7841","Oregon","Northwest Natural Gas Company",2020,"November",1e+05,0,0,1
"7842","Pennsylvania","Columbia Gas of Pennsylvania",2020,"November",1e+05,0,0,1
"7843","Pennsylvania","UGI Utilities, Inc",2020,"November",1e+05,0,0,1
"7844","Pennsylvania","UGI Utilities, Inc",2020,"November",1e+05,0,0,1
"7845","Pennsylvania","Philidelphia Gas Works",2020,"November",1e+05,0,0,1
"7846","Pennsylvania","National Fuel Gas Distribution Corporation",2020,"November",1e+05,0,0,1
"7847","Pennsylvania","PPL Electric Utilities Corporation",2020,"November",1e+05,0,0,1
"7848","Pennsylvania","PECO Energy Co",2020,"November",1e+05,0,0,1
"7849","Pennsylvania","Peoples Natural Gas Company",2020,"November",1e+05,824,0.00824,1
"7850","Pennsylvania","Peoples Gas Company LLC",2020,"November",1e+05,63,0.00063,1
"7851","Pennsylvania","Duquesne Light Co",2020,"November",1e+05,0,0,1
"7852","Pennsylvania","Metropolitan Edison Company",2020,"November",1e+05,0,0,1
"7853","Pennsylvania","Pennsylvania Electric Company",2020,"November",1e+05,0,0,1
"7854","Pennsylvania","Pennsylvania Power Company",2020,"November",1e+05,0,0,1
"7855","Pennsylvania","West Penn Power Company",2020,"November",1e+05,0,0,1
"7856","Rhode Island","The Narragansett Electric Company",2020,"November",1e+05,0,0,1
"7857","Rhode Island","The Narragansett Electric Company",2020,"November",1e+05,0,0,1
"7858","South Carolina","Lockhart Power Co",2020,"November",1e+05,53,0.00053,1
"7859","South Carolina","Duke Energy Progress, LLC",2020,"November",1e+05,3006,0.03006,1
"7860","South Carolina","Piedmont Natural Gas Company, Inc",2020,"November",1e+05,296,0.00296,1
"7861","South Carolina","Dominion Energy",2020,"November",1e+05,1685,0.01685,1
"7862","Utah","Rocky Mountain Power",2020,"November",1e+05,202,0.00202,1
"7863","Vermont","Green Mountain Power",2020,"November",1e+05,0,0,1
"7864","Vermont","Vermont Electric Cooperative",2020,"November",1e+05,1,1e-05,1
"7865","Vermont","Swanton Village",2020,"November",1e+05,10,1e-04,1
"7866","Vermont","Village of Morrisville Water & Light Department",2020,"November",1e+05,2,2e-05,1
"7867","Vermont","Burlington Electric",2020,"November",1e+05,0,0,1
"7868","Vermont","Village of Johnson Water & Light",2020,"November",1e+05,0,0,1
"7869","Vermont","Washington Electric Cooperative",2020,"November",1e+05,0,0,1
"7870","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2020,"November",1e+05,0,0,1
"7871","Vermont","Northfield Electric Department",2020,"November",1e+05,237,0.00237,1
"7872","Washington, D.C.","Potomac Electric Power Company",2020,"November",1e+05,0,0,1
"7873","Washington, D.C.","Washington Gas Light Company",2020,"November",1e+05,6,6e-05,1
"7874","Washington","Pacific Power & Light Company",2020,"November",1e+05,0,0,1
"7875","Washington","Puget Sound Energy",2020,"November",1e+05,0,0,1
"7876","Washington","Cascade Natural Gas Corp",2020,"November",1e+05,0,0,1
"7877","Washington","Northwest Natural Gas Company",2020,"November",1e+05,0,0,1
"7878","Washington","Avista Utilities",2020,"November",1e+05,0,0,1
"7879","Ohio","Eastern Natural Gas Company",2020,"November",1e+05,3,3e-05,1
"7880","Ohio","Sheldon Gas Company",2020,"November",1e+05,0,0,1
"7881","Ohio","KNG Energy",2020,"November",1e+05,1,1e-05,1
"7882","Ohio","Pike Natural Gas Company",2020,"November",1e+05,45,0.00045,1
"7883","Ohio","Northeast Ohio Natural Gas",2020,"November",1e+05,2,2e-05,1
"7884","Ohio","Ohio Cumberland Gas Company",2020,"November",1e+05,0,0,1
"7885","Ohio","Foraker Gas Company, Inc",2020,"November",1e+05,0,0,1
"7886","Ohio","Dayton Power and Light Company",2020,"November",1e+05,923,0.00923,1
"7887","Ohio","The Cleveland Electric Illuminating Company",2020,"November",1e+05,10,1e-04,1
"7888","Ohio","Ohio Edison Company",2020,"November",1e+05,709,0.00709,1
"7889","Ohio","The Toledo Edison Company",2020,"November",1e+05,320,0.0032,1
"7890","Ohio","Ohio Valley Gas Corporation",2020,"November",1e+05,0,0,1
"7891","Ohio","Vectren Energy Delivery of Ohio, Inc",2020,"November",1e+05,315,0.00315,1
"7892","Ohio","Duke Energy Ohio",2020,"November",1e+05,2418,0.02418,1
"7893","Ohio","Duke Energy Ohio",2020,"November",1e+05,6,6e-05,1
"7894","Ohio","Ohio Power Company",2020,"November",1e+05,14632,0.14632,1
"7895","Maine","Kennebunk Light & Power District",2020,"November",1e+05,0,0,1
"7896","Maine","Fox Islands Electric Cooperative",2020,"November",1e+05,0,0,1
"7897","Maine","Town of Madison, Dept of Electric Works",2020,"November",1e+05,0,0,1
"7898","Maine","Eastern Maine Electric Cooperative, Inc",2020,"November",1e+05,0,0,1
"7899","Maine","Van Buren Light & Power",2020,"November",1e+05,0,0,1
"7900","Maine","Houlton Water Company",2020,"November",1e+05,0,0,1
"7901","Kentucky","Kentucky Power Company",2020,"November",1e+05,5,5e-05,1
"7902","Kentucky","Duke Energy Kentucky Inc",2020,"November",1e+05,0,0,1
"7903","Kentucky","Duke Energy Kentucky Inc",2020,"November",1e+05,0,0,1
"7904","Kentucky","Louisville Gas and Electric",2020,"November",1e+05,0,0,1
"7905","Kentucky","Louisville Gas and Electric",2020,"November",1e+05,0,0,1
"7906","Kentucky","Columbia Gas of Kentucky, Inc",2020,"November",1e+05,0,0,1
"7907","Kentucky","Kentucky Utilities Company",2020,"November",1e+05,0,0,1
"7908","South Dakota","Montana-Dakota Utilities Company",2020,"November",1e+05,1,1e-05,1
"7909","Arizona","Tuscon Electric Power",2020,"December",1e+05,0,0,1
"7910","Arizona","UNS Electric",2020,"December",1e+05,0,0,1
"7911","Arizona","Arizona Public Service Company",2020,"December",1e+05,0,0,1
"7912","California","Southern California Gas Company",2020,"December",1e+05,0,0,1
"7913","California","Southern California Edison Company",2020,"December",1e+05,0,0,1
"7914","California","Pacific Gas and Electric Company",2020,"December",1e+05,0,0,1
"7915","California","San Diego Gas & Electric",2020,"December",1e+05,0,0,1
"7916","Colorado","Black Hills Colorado Electric, LLC",2020,"December",1e+05,230,0.0023,1
"7917","Colorado","Black Hills Colorado Gas, Inc",2020,"December",1e+05,0,0,1
"7918","Colorado","Public Service Company of Colorado",2020,"December",1e+05,222,0.00222,1
"7919","Colorado","Public Service Company of Colorado",2020,"December",1e+05,3,3e-05,1
"7920","Colorado","Atmos Energy",2020,"December",1e+05,0,0,1
"7921","Connecticut","Connecticut Natural Gas Corporation",2020,"December",1e+05,0,0,1
"7922","Connecticut","The Southern Connecticut Gas Company",2020,"December",1e+05,0,0,1
"7923","Connecticut","The United Illuminating Company",2020,"December",1e+05,0,0,1
"7924","Connecticut","Yankee Gas Services",2020,"December",1e+05,0,0,1
"7925","Connecticut","Eversource Energy",2020,"December",1e+05,0,0,1
"7926","Florida","Florida City Gas",2020,"December",1e+05,64,0.00064,1
"7927","Florida","Florida Power & Light Company",2020,"December",1e+05,104199,1.04199,1
"7928","Florida","Duke Energy",2020,"December",1e+05,10428,0.10428,1
"7929","Florida","Gulf Power",2020,"December",1e+05,2626,0.02626,1
"7930","Florida","Florida Public Utilities",2020,"December",1e+05,0,0,1
"7931","Florida","Tampa Electric Company",2020,"December",1e+05,3555,0.03555,1
"7932","Florida","Peoples Gas System's",2020,"December",1e+05,408,0.00408,1
"7933","Illinois","Ameren Illinois",2020,"December",1e+05,1,1e-05,1
"7934","Illinois","MidAmerican Energy Company",2020,"December",1e+05,7,7e-05,1
"7935","Illinois","Commonwealth Edison",2020,"December",1e+05,0,0,1
"7936","Indiana","Vectren North",2020,"December",1e+05,524,0.00524,1
"7937","Indiana","Vectren South",2020,"December",1e+05,39,0.00039,1
"7938","Indiana","Duke Energy Indiana, LLC",2020,"December",1e+05,3834,0.03834,1
"7939","Indiana","Indiana Michigan Power Company",2020,"December",1e+05,2474,0.02474,1
"7940","Indiana","Indianapolis Power & Light Company",2020,"December",1e+05,5739,0.05739,1
"7941","Indiana","Northern Indiana Public Service Company",2020,"December",1e+05,859,0.00859,1
"7942","Iowa","MidAmerican Energy Company",2020,"December",1e+05,354,0.00354,1
"7943","Iowa","MidAmerican Energy Company",2020,"December",1e+05,33,0.00033,1
"7944","Iowa","Interstate Power and Light",2020,"December",1e+05,0,0,1
"7945","Iowa","Interstate Power and Light",2020,"December",1e+05,4,4e-05,1
"7946","Iowa","Black Hills Energy",2020,"December",1e+05,1628,0.01628,1
"7947","Iowa","Liberty Utilities",2020,"December",1e+05,0,0,1
"7948","Kansas","Atmos Energy Corporation",2020,"December",1e+05,0,0,1
"7949","Maryland","A&N Electric Cooperatve",2020,"December",1e+05,0,0,1
"7950","Maryland","Baltimore Gas and Electric Company",2020,"December",1e+05,0,0,1
"7951","Maryland","Delmarva Power",2020,"December",1e+05,0,0,1
"7952","Maryland","Pepco Holdings Inc",2020,"December",1e+05,0,0,1
"7953","Maryland","Potomac Edison",2020,"December",1e+05,0,0,1
"7954","Maryland","UGI Central Penn Gas",2020,"December",1e+05,0,0,1
"7955","Maryland","Washington Gas Light Company",2020,"December",1e+05,91,0.00091,1
"7956","Maryland","Columbia Gas Of Maryland",2020,"December",1e+05,0,0,1
"7957","Massachusetts","Nstar Electric Company - Eastern MA",2020,"December",1e+05,0,0,1
"7958","Massachusetts","Nstar Electric Company - Western MA",2020,"December",1e+05,0,0,1
"7959","Massachusetts","Nstar Gas Company",2020,"December",1e+05,0,0,1
"7960","Massachusetts","Eversource Gas of Massachusetts",2020,"December",1e+05,0,0,1
"7961","Massachusetts","New England Natural Gas Company",2020,"December",1e+05,0,0,1
"7962","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"December",1e+05,0,0,1
"7963","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"December",1e+05,0,0,1
"7964","Massachusetts","Massachusetts Electric Company",2020,"December",1e+05,0,0,1
"7965","Massachusetts","Boston Gas Company",2020,"December",1e+05,0,0,1
"7966","Massachusetts","Nantucket Electric Company",2020,"December",1e+05,0,0,1
"7967","Massachusetts","Colonial Gas Co",2020,"December",1e+05,0,0,1
"7968","Massachusetts","Berkshire Gas Company",2020,"December",1e+05,0,0,1
"7969","Michigan","Semco Energy Gas Co",2020,"December",1e+05,410,0.0041,1
"7970","Michigan","Consumers Energy",2020,"December",1e+05,1446,0.01446,1
"7971","Michigan","Consumers Energy",2020,"December",1e+05,1,1e-05,1
"7972","Michigan","DTE Energy",2020,"December",1e+05,1257,0.01257,1
"7973","Michigan","DTE Energy",2020,"December",1e+05,1281,0.01281,1
"7974","Minnesota","Northern States Power Company",2020,"December",1e+05,0,0,1
"7975","Minnesota","Minnesota Energy Resources",2020,"December",1e+05,0,0,1
"7976","Minnesota","Otter Tail Power Company",2020,"December",1e+05,0,0,1
"7977","Minnesota","Minnesota Power",2020,"December",1e+05,0,0,1
"7978","Minnesota","Dakota Electric Association",2020,"December",1e+05,0,0,1
"7979","Minnesota","CenterPoint Energy",2020,"December",1e+05,0,0,1
"7980","Missouri","Ameren Missouri",2020,"December",1e+05,1079,0.01079,1
"7981","Missouri","Ameren Missouri",2020,"December",1e+05,17,0.00017,1
"7982","Missouri","Empire",2020,"December",1e+05,36,0.00036,1
"7983","Missouri","Empire",2020,"December",1e+05,0,0,1
"7984","Missouri","Evergy Metro",2020,"December",1e+05,41,0.00041,1
"7985","Missouri","Evergy West",2020,"December",1e+05,22,0.00022,1
"7986","Missouri","Spire",2020,"December",1e+05,415,0.00415,1
"7987","Missouri","Summit",2020,"December",1e+05,12,0.00012,1
"7988","Missouri","Liberty",2020,"December",1e+05,83,0.00083,1
"7989","New Hampshire","Northern Utilities",2020,"December",1e+05,0,0,1
"7990","New Hampshire","Granite State Electric",2020,"December",1e+05,1,1e-05,1
"7991","New Hampshire","Eversource New Hampshire",2020,"December",1e+05,36,0.00036,1
"7992","New Hampshire","Unitil Energy Systems",2020,"December",1e+05,1,1e-05,1
"7993","New Hampshire","EnergyNorth Natural Gas",2020,"December",1e+05,2,2e-05,1
"7994","New York","The Brooklyn Union Gas Company",2020,"December",1e+05,0,0,1
"7995","New York","National Fuel Gas Distribution Corporation",2020,"December",1e+05,0,0,1
"7996","New York","Orange and Rockland Utilities",2020,"December",1e+05,0,0,1
"7997","New York","Niagara Mohawk Power Corp",2020,"December",1e+05,0,0,1
"7998","New York","KeySpan Energy Delivery Long Island (KEDLI)",2020,"December",1e+05,0,0,1
"7999","New York","KeySpan Energy Delivery New York (KEDNY)",2020,"December",1e+05,0,0,1
"8000","New York","Consolidated Edison Company of New York",2020,"December",1e+05,0,0,1
"8001","New York","Rochester Gas and Electric Corporation",2020,"December",1e+05,0,0,1
"8002","New York","New York State Electric & Gas Corporation",2020,"December",1e+05,0,0,1
"8003","New York","Central Hudson Gas & Electric Corporation",2020,"December",1e+05,0,0,1
