,zipcode,Number of Disconnections,lat,lon
2667,91701,8,34.137564,-117.599945
2668,91708,8,33.952902,-117.639325
2669,91732,8,34.07342,-118.015345
2670,91737,8,34.152583,-117.577707
2671,92596,8,33.665848,-117.04966
2672,92629,8,33.47512,-117.705675
2673,92646,8,33.66205,-117.968459
2674,92647,8,33.723228,-118.008692
2675,92648,8,33.67901,-118.014603
2676,93402,8,35.295232,-120.835468
2677,90069,7,34.093828,-118.381697
2678,90242,7,33.921793,-118.140588
2679,90266,7,33.889151,-118.402127
2680,90277,7,33.830006,-118.387124
2681,90278,7,33.873215,-118.37036
2682,91107,7,34.155533,-118.086178
2683,91387,7,34.402509,-118.363427
2684,91706,7,34.09741,-117.968269
2685,91723,7,34.084747,-117.886844
2686,91745,7,33.999005,-117.972146
2687,91755,7,34.050965,-118.114394
2688,91773,7,34.110186,-117.81039
2689,92249,7,32.725583,-115.47268
2690,92270,7,33.768584,-116.429988
2691,92359,7,34.083016,-117.073317
2692,92570,7,33.787292,-117.320673
2693,92602,7,33.754048,-117.752273
2694,92694,7,33.547238,-117.623761
2695,92865,7,33.826393,-117.851307
2696,93022,7,34.40778,-119.306554
2697,93223,7,36.304539,-119.204896
2698,93274,7,36.178091,-119.370752
2699,93434,7,34.919894,-120.604969
2700,90210,6,34.100517,-118.414712
2701,90254,6,33.864259,-118.399303
2702,91202,6,34.168366,-118.267771
2703,91501,6,34.2044,-118.287527
2704,91502,6,34.176817,-118.309323
2705,91754,6,34.052922,-118.143465
2706,92233,6,33.172881,-115.553769
2707,92264,6,33.708592,-116.497622
2708,92320,6,33.990372,-117.052255
2709,92586,6,33.708982,-117.198853
2710,92614,6,33.680302,-117.833295
2711,92821,6,33.927561,-117.887086
2712,92831,6,33.879768,-117.89634
2713,92841,6,33.786846,-117.98202
2714,92866,6,33.784615,-117.844774
2715,93247,6,36.206269,-119.071075
2716,93505,6,35.16374,-117.886527
2717,93543,6,34.481108,-117.982006
2718,93618,6,36.521012,-119.389446
2719,90230,5,33.997862,-118.393617
2720,90403,5,34.030755,-118.492101
2721,90502,5,33.833181,-118.292062
2722,90660,5,33.989524,-118.089299
2723,90701,5,33.8676,-118.080612
2724,90703,5,33.867743,-118.069472
2725,90720,5,33.795012,-118.062692
2726,90732,5,33.74212,-118.312878
2727,91020,5,34.211341,-118.230652
2728,91784,5,34.141146,-117.655583
2729,92252,5,34.168333,-116.288431
2730,92401,5,34.104794,-117.29215
2731,92408,5,34.083458,-117.270016
2732,92532,5,33.692673,-117.302957
2733,92567,5,33.810743,-117.105415
2734,92887,5,33.885514,-117.730164
2735,93004,5,34.278679,-119.165615
2736,93243,5,34.7727,-118.791975
2737,93256,5,35.960636,-119.312992
2738,93433,5,35.120888,-120.619664
2739,93465,5,35.538809,-120.739893
2740,90049,4,34.09254,-118.491064
2741,90056,4,33.988047,-118.370361
2742,90058,4,34.002844,-118.2164
2743,90275,4,33.753155,-118.367963
2744,90620,4,33.845223,-118.015292
2745,90621,4,33.874224,-117.993368
2746,91016,4,34.1528,-118.000482
2747,91040,4,34.261962,-118.336078
2748,91101,4,34.146671,-118.139455
2749,91214,4,34.236302,-118.249185
2750,91320,4,34.175969,-118.945127
2751,91746,4,34.044416,-117.985366
2752,92276,4,33.82233,-116.364238
2753,92505,4,33.936193,-117.493881
2754,92653,4,33.591304,-117.697512
2755,92663,4,33.623208,-117.933903
2756,92679,4,33.606695,-117.60436
2757,92692,4,33.606497,-117.643112
2758,92706,4,33.765301,-117.881976
2759,92708,4,33.710582,-117.951129
2760,92840,4,33.787165,-117.931889
2761,92860,4,33.925519,-117.551958
2762,92869,4,33.80845,-117.791737
2763,93609,4,36.526597,-119.864103
2764,90248,3,33.878432,-118.284104
2765,90505,3,33.807882,-118.347957
2766,90740,3,33.758405,-118.075043
2767,91007,3,34.128284,-118.047732
2768,91301,3,34.123286,-118.758541
2769,91350,3,34.440891,-118.501747
2770,91361,3,34.136077,-118.888919
2771,91377,3,34.184975,-118.766918
2772,91803,3,34.074736,-118.145959
2773,92210,3,33.692217,-116.341248
2774,92256,3,34.077059,-116.606626
2775,92325,3,34.243482,-117.281304
2776,92703,3,33.747155,-117.907326
2777,93001,3,34.03734,-119.800786
2778,93023,3,34.530199,-119.310133
2779,93041,3,34.106896,-119.099535
2780,93225,3,34.768503,-119.030293
2781,93440,3,34.712216,-120.230146
2782,93451,3,35.886767,-120.608661
2783,93561,3,35.118772,-118.493811
2784,93656,3,36.450225,-119.934478
2785,90014,2,34.043146,-118.251746
2786,90021,2,34.029036,-118.23787
2787,90503,2,33.840398,-118.353715
2788,90504,2,33.867257,-118.330794
2789,90630,2,33.818477,-118.038307
2790,90638,2,33.902045,-118.008961
2791,91006,2,34.136258,-118.026704
2792,91024,2,34.168771,-118.050216
2793,91207,2,34.181293,-118.260277
2794,91351,2,34.441596,-118.448109
2795,92241,2,33.842584,-116.2929
2796,92257,2,33.294274,-115.296227
2797,92273,2,32.817225,-115.700076
2798,92657,2,33.595088,-117.829038
2799,92705,2,33.765639,-117.790075
2800,92835,2,33.901886,-117.916639
2801,92844,2,33.765471,-117.969504
2802,93241,2,35.254701,-118.912678
2803,93266,2,36.145394,-119.867288
2804,93427,2,34.610436,-120.219523
2805,93428,2,35.585018,-121.041461
2806,93442,2,35.401934,-120.799362
2807,90040,1,33.994523,-118.149952
2808,90211,1,34.064958,-118.382979
2809,90402,1,34.034666,-118.504039
2810,90603,1,33.945555,-117.990719
2811,90606,1,33.977272,-118.066363
2812,90623,1,33.850616,-118.039565
2813,90713,1,33.847989,-118.112601
2814,91103,1,34.169538,-118.164941
2815,91104,1,34.165356,-118.123751
2816,92258,1,33.915839,-116.559873
2817,92372,1,34.447894,-117.623946
2818,92548,1,33.758663,-117.109484
2819,92624,1,33.451469,-117.659056
2820,93035,1,34.181971,-119.224985
2821,93101,1,34.418979,-119.709166
2822,93235,1,36.389827,-119.219896
2823,93251,1,35.335636,-119.758248
2824,93263,1,35.492805,-119.286861
2825,93272,1,36.047414,-119.344304
2826,93401,1,35.23575,-120.615973
2827,93460,1,34.653533,-120.007153
2828,93501,1,35.067111,-118.184941
2829,93631,1,36.478239,-119.52137
2830,90250,138,33.914775,-118.348083
2831,90008,118,34.009552,-118.346724
2832,93230,115,36.29223,-119.622676
2833,90003,112,33.964131,-118.272783
2834,90011,110,34.00709,-118.258681
2835,93550,105,34.408548,-118.123592
2836,90044,101,33.952725,-118.291904
2837,90016,100,34.028331,-118.354338
2838,93245,99,36.29227,-119.829463
2839,90037,85,34.002719,-118.287487
2840,93536,83,34.74739,-118.369249
2841,93535,82,34.713656,-117.86466
2842,90043,80,33.988505,-118.336358
2843,90046,79,34.10781,-118.362247
2844,90026,77,34.080017,-118.262643
2845,90731,77,33.731442,-118.278869
2846,90019,70,34.049841,-118.33846
2847,91764,69,34.074087,-117.605618
2848,90047,66,33.953617,-118.308428
2849,91761,65,34.035602,-117.591528
2850,90220,63,33.88151,-118.234451
2851,91762,63,34.05941,-117.674011
2852,90018,61,34.028887,-118.317183
2853,93308,61,35.621087,-118.789677
2854,91335,60,34.200175,-118.540958
2855,91730,60,34.10097,-117.57882
2856,93534,60,34.713292,-118.15292
2857,90201,59,33.970343,-118.171368
2858,91709,59,33.963723,-117.738596
2859,93551,57,34.604105,-118.239213
2860,92399,55,34.032301,-117.010574
2861,93309,52,35.342891,-119.064803
2862,90002,51,33.949099,-118.246737
2863,90006,51,34.048041,-118.294177
2864,91702,51,34.280333,-117.866141
2865,92407,51,34.212433,-117.381239
2866,90061,50,33.92128,-118.274186
2867,91405,50,34.199824,-118.447609
2868,91406,49,34.195685,-118.490752
2869,92335,49,34.085972,-117.464597
2870,92509,49,34.003266,-117.442004
2871,92562,49,33.547613,-117.34404
2872,91304,48,34.224196,-118.632394
2873,91343,48,34.237912,-118.482306
2874,91766,48,34.042286,-117.756106
2875,92880,48,33.925311,-117.607297
2876,91606,47,34.185767,-118.388323
2877,92201,47,33.710984,-116.204844
2878,90001,46,33.974027,-118.249509
2879,92373,46,34.011953,-117.159699
2880,90280,45,33.944159,-118.192761
2881,90028,44,34.099912,-118.326912
2882,90035,44,34.051809,-118.383674
2883,91367,44,34.177311,-118.615704
2884,91801,44,34.090728,-118.127527
2885,92324,44,34.02452,-117.289255
2886,92404,44,34.177083,-117.254763
2887,90247,43,33.890853,-118.297967
2888,93312,43,35.393478,-119.12046
2889,90059,42,33.926262,-118.249883
2890,90302,42,33.975332,-118.355252
2891,93436,42,34.595669,-120.352667
2892,93552,41,34.570867,-118.023744
2893,90022,40,34.023728,-118.156275
2894,90255,40,33.979248,-118.217438
2895,90262,39,33.923533,-118.200705
2896,91710,39,34.004468,-117.684697
2897,92805,39,33.830457,-117.905941
2898,90066,38,34.002028,-118.430656
2899,92563,37,33.580016,-117.14736
2900,93458,37,34.95934,-120.490081
2901,90020,36,34.066379,-118.30987
2902,91767,36,34.083086,-117.737997
2903,92553,36,33.923381,-117.244837
2904,91303,35,34.198292,-118.600913
2905,92503,35,33.882579,-117.442303
2906,93274,35,36.178091,-119.370752
2907,90027,34,34.127194,-118.295647
2908,90038,34,34.088475,-118.325527
2909,90221,34,33.885624,-118.205918
2910,90640,34,34.015444,-118.111012
2911,91403,34,34.147149,-118.463365
2912,93257,34,35.988087,-118.860221
2913,90033,33,34.05038,-118.211991
2914,90222,33,33.912246,-118.236773
2915,91768,33,34.063516,-117.790379
2916,92507,33,33.970847,-117.32512
2917,92530,33,33.649528,-117.376774
2918,92806,33,33.83796,-117.870494
2919,93277,33,36.301334,-119.372586
2920,90062,32,34.003638,-118.308806
2921,92240,32,33.95154,-116.520104
2922,90004,31,34.076198,-118.310722
2923,90017,31,34.052913,-118.26434
2924,90034,31,34.030578,-118.399613
2925,91342,31,34.326584,-118.382261
2926,92277,31,34.141358,-115.621168
2927,92284,31,34.185894,-116.432416
2928,92374,31,34.067146,-117.171885
2929,90039,30,34.111885,-118.261033
2930,91344,30,34.294615,-118.507001
2931,91504,30,34.204568,-118.326365
2932,90065,29,34.112272,-118.225496
2933,91401,29,34.178483,-118.431791
2934,92336,29,34.147718,-117.464506
2935,92376,29,34.111605,-117.377406
2936,92656,29,33.576212,-117.730368
2937,93292,29,36.37559,-119.211689
2938,90501,28,33.833744,-118.314022
2939,92557,28,33.97216,-117.258409
2940,92595,28,33.617844,-117.259304
2941,90041,27,34.137412,-118.207607
2942,90042,27,34.114708,-118.192098
2943,91607,27,34.165783,-118.399795
2944,90249,26,33.90139,-118.315697
2945,90303,26,33.939766,-118.331085
2946,91706,26,34.09741,-117.968269
2947,92231,26,32.687552,-115.541028
2948,92648,26,33.67901,-118.014603
2949,92879,26,33.882614,-117.528204
2950,90045,25,33.942108,-118.417488
2951,90260,25,33.88856,-118.351813
2952,91739,25,34.172754,-117.521243
2953,92234,25,33.818256,-116.466743
2954,92337,25,34.049809,-117.470613
2955,93212,25,36.042151,-119.5277
2956,93560,25,34.866894,-118.339832
2957,90007,24,34.028129,-118.284829
2958,90029,24,34.089848,-118.294661
2959,90032,24,34.078195,-118.185501
2960,90405,24,34.011312,-118.469762
2961,91789,24,34.018195,-117.854821
2962,92583,24,33.795196,-116.932856
2963,92833,24,33.879329,-117.961752
2964,90631,23,33.942708,-117.952483
2965,91325,23,34.237519,-118.517712
2966,91722,23,34.097345,-117.906736
2967,91776,23,34.090776,-118.095091
2968,92545,23,33.729853,-117.03406
2969,92688,23,33.619672,-117.612087
2970,92868,23,33.788145,-117.87655
2971,92882,23,33.840451,-117.601961
2972,93065,23,34.258405,-118.775026
2973,91042,22,34.322618,-118.23757
2974,91306,22,34.209532,-118.577563
2975,91754,22,34.052922,-118.143465
2976,91765,22,33.98627,-117.821282
2977,92223,22,33.948255,-116.987839
2978,92411,22,34.122501,-117.320138
2979,92544,22,33.648169,-116.895308
2980,92592,22,33.511228,-117.042396
2981,93001,22,34.03734,-119.800786
2982,93454,22,34.923013,-120.259463
2983,90023,21,34.022502,-118.199613
2984,90025,21,34.045421,-118.445873
2985,90031,21,34.085784,-118.206666
2986,90057,21,34.061735,-118.276757
2987,90063,21,34.045105,-118.185914
2988,91402,21,34.222506,-118.444689
2989,92346,21,34.126779,-117.183104
2990,92591,21,33.535277,-117.104791
2991,92672,21,33.42411,-117.606775
2992,92801,21,33.844983,-117.952151
2993,93501,21,35.067111,-118.184941
2994,90292,20,33.976582,-118.455222
2995,90301,20,33.956526,-118.358654
2996,91202,20,34.168366,-118.267771
2997,91324,20,34.238208,-118.55029
2998,91723,20,34.084747,-117.886844
2999,91763,20,34.072329,-117.698315
3000,91770,20,34.065493,-118.084529
3001,92220,20,33.948948,-116.832362
3002,92227,20,32.990121,-115.358757
3003,92704,20,33.721131,-117.90511
3004,92707,20,33.709935,-117.870431
3005,93003,20,34.283668,-119.223196
3006,93202,20,36.313344,-119.708452
3007,90601,19,34.00784,-118.030271
3008,90602,19,33.972782,-118.022066
3009,90744,19,33.779284,-118.261723
3010,91724,19,34.080444,-117.854734
3011,91773,19,34.110186,-117.81039
3012,92236,19,33.686145,-116.172918
3013,92252,19,34.168333,-116.288431
3014,92262,19,33.860925,-116.566176
3015,92270,19,33.768584,-116.429988
3016,92627,19,33.647763,-117.919761
3017,92677,19,33.528868,-117.701175
3018,90036,18,34.07041,-118.350411
3019,91364,18,34.15404,-118.593153
3020,91748,18,33.974883,-117.900676
3021,92260,18,33.708012,-116.403627
3022,92504,18,33.903134,-117.398044
3023,92804,18,33.818246,-117.974985
3024,93015,18,34.404104,-118.897776
3025,93036,18,34.238786,-119.186492
3026,90005,17,34.059163,-118.306892
3027,90049,17,34.09254,-118.491064
3028,90305,17,33.95889,-118.330548
3029,90404,17,34.026608,-118.473643
3030,90605,17,33.950295,-118.024352
3031,90723,17,33.898883,-118.166629
3032,90745,17,33.822725,-118.264109
3033,91204,17,34.136194,-118.260934
3034,91604,17,34.140822,-118.392864
3035,91786,17,34.105282,-117.662035
3036,92647,17,33.723228,-118.008692
3037,92802,17,33.808267,-117.923658
3038,93030,17,34.205247,-119.174092
3039,93291,17,36.391777,-119.372842
3040,93422,17,35.463544,-120.692911
3041,90270,16,33.987729,-118.186597
3042,90304,16,33.937886,-118.358559
3043,91605,16,34.207341,-118.400973
3044,91708,16,33.952902,-117.639325
3045,91790,16,34.066964,-117.937007
3046,92543,16,33.667301,-116.963506
3047,92626,16,33.679591,-117.908531
3048,93033,16,34.150212,-119.127729
3049,93455,16,34.831792,-120.433509
3050,90024,15,34.065723,-118.434969
3051,90068,15,34.129772,-118.330989
3052,90211,15,34.064958,-118.382979
3053,90606,15,33.977272,-118.066363
3054,90620,15,33.845223,-118.015292
3055,90732,15,33.74212,-118.312878
3056,91307,15,34.200834,-118.6649
3057,91311,15,34.293338,-118.603118
3058,91352,15,34.230854,-118.365856
3059,91737,15,34.152583,-117.577707
3060,91744,15,34.031415,-117.93647
3061,92211,15,33.765401,-116.334205
3062,92264,15,33.708592,-116.497622
3063,92354,15,34.051177,-117.248563
3064,92692,15,33.606497,-117.643112
3065,93223,15,36.304539,-119.204896
3066,91201,14,34.17051,-118.289463
3067,91355,14,34.439855,-118.644401
3068,91356,14,34.155097,-118.547553
3069,91361,14,34.136077,-118.888919
3070,91411,14,34.178522,-118.459234
3071,91745,14,33.999005,-117.972146
3072,91752,14,33.996484,-117.531269
3073,92203,14,33.753959,-116.246487
3074,92408,14,34.083458,-117.270016
3075,92506,14,33.934335,-117.367319
3076,92571,14,33.828396,-117.20766
3077,93444,14,35.037198,-120.504593
3078,93646,14,36.644737,-119.289181
3079,90504,13,33.867257,-118.330794
3080,90660,13,33.989524,-118.089299
3081,92840,13,33.787165,-117.931889
3082,93446,13,35.662509,-120.749865
3083,93654,13,36.658709,-119.401274
3084,90293,12,33.947305,-118.439841
3085,90710,12,33.799904,-118.298661
3086,90717,12,33.793809,-118.31717
3087,90746,12,33.859171,-118.252272
3088,91106,12,34.139402,-118.128658
3089,91321,12,34.36811,-118.489038
3090,91340,12,34.286687,-118.43508
3091,91755,12,34.050965,-118.114394
3092,91792,12,34.022581,-117.902359
3093,91803,12,34.074736,-118.145959
3094,92225,12,33.736458,-114.687973
3095,92281,12,33.051757,-115.608752
3096,92359,12,34.083016,-117.073317
3097,92612,12,33.65844,-117.826009
3098,92630,12,33.645736,-117.685503
3099,92705,12,33.765639,-117.790075
3100,92782,12,33.739709,-117.784703
3101,92808,12,33.856459,-117.740176
3102,92883,12,33.748086,-117.468037
3103,93023,12,34.530199,-119.310133
3104,93242,12,36.442077,-119.727734
3105,93656,12,36.450225,-119.934478
3106,90012,11,34.065975,-118.238642
3107,90015,11,34.039378,-118.2663
3108,90056,11,33.988047,-118.370361
3109,90094,11,33.975414,-118.41699
3110,90248,11,33.878432,-118.284104
3111,90277,11,33.830006,-118.387124
3112,90291,11,33.993396,-118.465193
3113,91326,11,34.281486,-118.556005
3114,91331,11,34.255442,-118.421314
3115,92508,11,33.891133,-117.326749
3116,92555,11,33.889702,-117.113427
3117,92807,11,33.848733,-117.788357
3118,90272,10,34.08746,-118.544232
3119,90278,10,33.873215,-118.37036
3120,90503,10,33.840398,-118.353715
3121,90603,10,33.945555,-117.990719
3122,91107,10,34.155533,-118.086178
3123,91350,10,34.440891,-118.501747
3124,91360,10,34.212805,-118.882179
3125,91387,10,34.402509,-118.363427
3126,91701,10,34.137564,-117.599945
3127,91741,10,34.156529,-117.841605
3128,92243,10,32.770197,-115.59859
3129,92352,10,34.259971,-117.199381
3130,92405,10,34.144618,-117.301301
3131,92410,10,34.107379,-117.297547
3132,92505,10,33.936193,-117.493881
3133,92532,10,33.692673,-117.302957
3134,92584,10,33.652675,-117.173568
3135,92590,10,33.482811,-117.226126
3136,92629,10,33.47512,-117.705675
3137,92675,10,33.50186,-117.608646
3138,92867,10,33.80098,-117.843772
3139,92870,10,33.881158,-117.854783
3140,93117,10,34.479453,-120.084094
3141,90048,9,34.072924,-118.37271
3142,90241,9,33.940445,-118.129022
3143,91206,9,34.160359,-118.213769
3144,91733,9,34.046243,-118.053748
3145,92233,9,33.172881,-115.553769
3146,92683,9,33.752468,-117.993933
3147,92694,9,33.547238,-117.623761
3148,92701,9,33.74822,-117.858473
3149,93004,9,34.278679,-119.165615
3150,93060,9,34.402343,-119.094824
3151,93631,9,36.478239,-119.52137
3152,93662,9,36.536573,-119.638651
3153,90064,8,34.037251,-118.423573
3154,90266,8,33.889151,-118.402127
3155,91104,8,34.165356,-118.123751
3156,91203,8,34.153338,-118.262974
3157,91208,8,34.185666,-118.239494
3158,91316,8,34.160236,-118.515472
3159,91320,8,34.175969,-118.945127
3160,91502,8,34.176817,-118.309323
3161,91711,8,34.128066,-117.714773
3162,91746,8,34.044416,-117.985366
3163,92551,8,33.88274,-117.224878
3164,92567,8,33.810743,-117.105415
3165,92585,8,33.746707,-117.172142
3166,92614,8,33.680302,-117.833295
3167,92646,8,33.66205,-117.968459
3168,93105,8,34.533222,-119.791731
3169,93280,8,35.652242,-119.4464
3170,93618,8,36.521012,-119.389446
3171,91423,7,34.148617,-118.433298
3172,91780,7,34.102077,-118.057754
3173,92253,7,33.641767,-116.273943
3174,92256,7,34.077059,-116.606626
3175,92325,7,34.243482,-117.281304
3176,92377,7,34.157763,-117.405966
3177,92570,7,33.787292,-117.320673
3178,92620,7,33.714796,-117.749139
3179,92869,7,33.80845,-117.791737
3180,92881,7,33.827409,-117.524128
3181,93063,7,34.308729,-118.687223
3182,93420,7,35.176043,-120.476694
3183,90077,6,34.108023,-118.456964
3184,90254,6,33.864259,-118.399303
3185,90810,6,33.819814,-118.222416
3186,91001,6,34.194489,-118.138263
3187,91205,6,34.13658,-118.245839
3188,91506,6,34.169706,-118.323548
3189,91602,6,34.150818,-118.368159
3190,91750,6,34.18001,-117.773939
3191,91784,6,34.141146,-117.655583
3192,92501,6,33.99504,-117.373184
3193,92603,6,33.624456,-117.781423
3194,92604,6,33.690715,-117.789224
3195,92618,6,33.666942,-117.732094
3196,92660,6,33.634626,-117.874882
3197,92703,6,33.747155,-117.907326
3198,92831,6,33.879768,-117.89634
3199,92835,6,33.901886,-117.916639
3200,93221,6,36.295014,-119.026031
3201,93543,6,34.481108,-117.982006
